id,name,prefecture,areaCodes,holeCount,parOut,parIn,parTotal,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18
C004539,小野東洋ゴルフ倶楽部,,28,,,,,,,,,,,,,,,,,,,,,,
C005229,六甲国際ゴルフ倶楽部　東コース,,28,,,,,,,,,,,,,,,,,,,,,,
C005261,【レッスン】ゴルフプラザ神戸,,28,,,,,,,,,,,,,,,,,,,,,,
C004518,芦屋カンツリー倶楽部,,28,,,,,,,,,,,,,,,,,,,,,,
C004538,小野ゴルフ倶楽部,,28,,,,,,,,,,,,,,,,,,,,,,
C004542,加古川ゴルフ倶楽部,,28,,,,,,,,,,,,,,,,,,,,,,
C004559,一般社団法人　神戸ゴルフ倶楽部,,28,,,,,,,,,,,,,,,,,,,,,,
C004562,ザ・サイプレスゴルフクラブ,,28,,,,,,,,,,,,,,,,,,,,,,
C004584,洲本ゴルフ倶楽部,,28,,,,,,,,,,,,,,,,,,,,,,
C004597,宝塚ゴルフ倶楽部,,28,,,,,,,,,,,,,,,,,,,,,,
C004660,つるやカントリークラブ　西宮北コース,,28,,,,,,,,,,,,,,,,,,,,,,
C004608,(社)鳴尾ゴルフ倶楽部,,28,,,,,,,,,,,,,,,,,,,,,,
C005223,仁川ゴルフ倶楽部（閉鎖）,,28,,,,,,,,,,,,,,,,,,,,,,
C004609,西宮カントリー倶楽部,,28,,,,,,,,,,,,,,,,,,,,,,
C004623,東広野ゴルフ倶楽部,,28,,,,,,,,,,,,,,,,,,,,,,
C004632,廣野ゴルフ倶楽部,,28,,,,,,,,,,,,,,,,,,,,,,
C004642,三木ゴルフ倶楽部,,28,,,,,,,,,,,,,,,,,,,,,,
C005282,よみうりショートコース　光コース,,28,,,,,,,,,,,,,,,,,,,,,,
C004571,リンクス山南ゴルフ倶楽部(閉鎖),,28,,,,,,,,,,,,,,,,,,,,,,
C004682,奈良白鳳カンツリークラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C004696,大和高原カントリークラブ【アコーディア・ゴルフ】,,29,,,,,,,,,,,,,,,,,,,,,,
C004687,奈良若草カントリー倶楽部【アコーディア・ゴルフ】,,29,,,,,,,,,,,,,,,,,,,,,,
C004673,奈良名阪ゴルフクラブ【アコーディア・ゴルフ】,,29,,,,,,,,,,,,,,,,,,,,,,
C004681,奈良の杜ゴルフクラブ【アコーディア・ゴルフ】,,29,,,,,,,,,,,,,,,,,,,,,,
C004675,新奈良ゴルフ倶楽部,,29,,,,,,,,,,,,,,,,,,,,,,
C004669,木津川カントリー倶楽部,,29,,,,,,,,,,,,,,,,,,,,,,
C004692,ムロウ３６ゴルフクラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C004694,ヤマトカントリークラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C004695,ガーランドゴルフ倶楽部,,29,,,,,,,,,,,,,,,,,,,,,,
C004684,奈良万葉カンツリー倶楽部【アコーディア・ゴルフ】,,29,,,,,,,,,,,,,,,,,,,,,,
C004677,天理ゴルフ倶楽部,,29,,,,,,,,,,,,,,,,,,,,,,
C004664,阿騎野ゴルフ倶楽部,,29,,,,,,,,,,,,,,,,,,,,,,
C004693,八重桜カントリークラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C004688,花吉野カンツリー倶楽部,,29,,,,,,,,,,,,,,,,,,,,,,
C004666,宇陀カントリークラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C004690,万壽ゴルフクラブ【アコーディア・ゴルフ】,,29,,,,,,,,,,,,,,,,,,,,,,
C004671,ＫＯＭＡカントリークラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C004670,グランデージゴルフ倶楽部,,29,,,,,,,,,,,,,,,,,,,,,,
C004678,プレディアゴルフ（閉鎖）,,29,,,,,,,,,,,,,,,,,,,,,,
C004672,ナパラゴルフクラブ　一本松コース,,29,,,,,,,,,,,,,,,,,,,,,,
C004674,シプレカントリークラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C004679,奈良カントリークラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C004689,法隆寺カントリー倶楽部,,29,,,,,,,,,,,,,,,,,,,,,,
C004686,奈良ロイヤルゴルフクラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C004668,春日台カントリークラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C004667,オークモントゴルフクラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C004683,奈良パブリックゴルフ場,,29,,,,,,,,,,,,,,,,,,,,,,
C004685,奈良柳生カントリークラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C005305,池の平ゴルフ場,,29,,,,,,,,,,,,,,,,,,,,,,
C004663,秋津原ゴルフクラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C004665,飛鳥カンツリー倶楽部,,29,,,,,,,,,,,,,,,,,,,,,,
C004676,ディアーパークゴルフクラブ,,29,,,,,,,,,,,,,,,,,,,,,,
C004680,奈良国際ゴルフ倶楽部,,29,,,,,,,,,,,,,,,,,,,,,,
C004691,ムロウ３６ゴルフクラブ　宝池コース（使用不可）,,29,,,,,,,,,,,,,,,,,,,,,,
C004708,サンリゾートカントリークラブ【アコーディア・ゴルフ】,,30,,,,,,,,,,,,,,,,,,,,,,
C004706,紀の国カントリー倶楽部,,30,,,,,,,,,,,,,,,,,,,,,,
C004713,橋本カントリークラブ,,30,,,,,,,,,,,,,,,,,,,,,,
C004698,有田リソルゴルフクラブ（旧：有田東急ゴルフクラブ）,,30,,,,,,,,,,,,,,,,,,,,,,
C004700,海南高原カントリークラブ,,30,,,,,,,,,,,,,,,,,,,,,,
C004705,紀南カントリークラブ,,30,,,,,,,,,,,,,,,,,,,,,,
C004718,いなみカントリークラブ　フジ,,30,,,,,,,,,,,,,,,,,,,,,,
C004703,貴志川ゴルフ倶楽部,,30,,,,,,,,,,,,,,,,,,,,,,
C005182,レオグラードゴルフクラブ,,30,,,,,,,,,,,,,,,,,,,,,,
C004704,紀泉カントリー倶楽部（閉鎖）,,30,,,,,,,,,,,,,,,,,,,,,,
C004699,小倉カントリー倶楽部（和歌山県）,,30,,,,,,,,,,,,,,,,,,,,,,
C004710,白浜ビーチゴルフ倶楽部（閉鎖）,,30,,,,,,,,,,,,,,,,,,,,,,
C004716,ラビーム白浜ゴルフクラブ(閉鎖),,30,,,,,,,,,,,,,,,,,,,,,,
C004697,南紀白浜ゴルフ倶楽部,,30,,,,,,,,,,,,,,,,,,,,,,
C004702,紀伊高原ゴルフクラブ,,30,,,,,,,,,,,,,,,,,,,,,,
C004714,船戸山ゴルフクラブ,,30,,,,,,,,,,,,,,,,,,,,,,
C004715,ラ・グレースゴルフ倶楽部 和歌山コース,,30,,,,,,,,,,,,,,,,,,,,,,
C004707,国木原ゴルフ倶楽部,,30,,,,,,,,,,,,,,,,,,,,,,
C004712,根来ゴルフクラブ,,30,,,,,,,,,,,,,,,,,,,,,,
C004709,白浜ゴルフ倶楽部,,30,,,,,,,,,,,,,,,,,,,,,,
C004717,和歌山カントリー倶楽部,,30,,,,,,,,,,,,,,,,,,,,,,
C004701,日本ダイヤモンドゴルフ倶楽部（旧：セントレジャーゴルフ勝浦）,,30,,,,,,,,,,,,,,,,,,,,,,
C004711,那智勝浦ゴルフ倶楽部,,30,,,,,,,,,,,,,,,,,,,,,,
C005344,黒沢ハイランドゴルフコース,,30,,,,,,,,,,,,,,,,,,,,,,
C005320,梅の平ゴルフクラブ,,30,,,,,,,,,,,,,,,,,,,,,,
C005224,オレンジヒルズゴルフ＆リゾート（閉鎖）,,30,,,,,,,,,,,,,,,,,,,,,,
C004724,大山アークカントリークラブ,,31,,,,,,,,,,,,,,,,,,,,,,
C004726,大山平原ゴルフクラブ,,31,,,,,,,,,,,,,,,,,,,,,,
C004725,大山ゴルフクラブ,,31,,,,,,,,,,,,,,,,,,,,,,
C004719,旭国際浜村温泉ゴルフ倶楽部,,31,,,,,,,,,,,,,,,,,,,,,,
C004730,米子ゴルフ場,,31,,,,,,,,,,,,,,,,,,,,,,
C004729,三朝カントリー倶楽部（閉鎖）,,31,,,,,,,,,,,,,,,,,,,,,,
C004721,倉吉ゴルフ倶楽部（旧：倉吉インターヒルズＧＣ）（閉鎖）,,31,,,,,,,,,,,,,,,,,,,,,,
C004727,鳥取カントリー倶楽部吉岡温泉コース,,31,,,,,,,,,,,,,,,,,,,,,,
C004720,セントパインズ　大山ゴルフクラブ（旧：朝日ゴルフクラブ　大山コース）（閉鎖）,,31,,,,,,,,,,,,,,,,,,,,,,
C004722,グリーンパーク大山ゴルフ倶楽部,,31,,,,,,,,,,,,,,,,,,,,,,
C004723,郡家ゴルフ倶楽部,,31,,,,,,,,,,,,,,,,,,,,,,
C005299,神田ゴルフクラブ,,31,,,,,,,,,,,,,,,,,,,,,,
C000415,鳥取ゴルフ倶楽部,,31,,,,,,,,,,,,,,,,,,,,,,
C000414,大山日光カントリークラブ（閉鎖）,,31,,,,,,,,,,,,,,,,,,,,,,
C004728,日本海ゴルフ倶楽部　稲葉山コース,,31,,,,,,,,,,,,,,,,,,,,,,
C005332,光好カントリー倶楽部,,31,,,,,,,,,,,,,,,,,,,,,,
C004731,出雲空港カントリー倶楽部,,32,,,,,,,,,,,,,,,,,,,,,,
C004735,島根ゴルフ倶楽部　宍道湖コース,,32,,,,,,,,,,,,,,,,,,,,,,
C004739,浜田ゴルフリンクス,,32,,,,,,,,,,,,,,,,,,,,,,
C004732,いづも大社カントリークラブ【アコーディア・ゴルフ】,,32,,,,,,,,,,,,,,,,,,,,,,
C004734,クラシック島根カントリークラブ（閉鎖）,,32,,,,,,,,,,,,,,,,,,,,,,
C004736,水明カントリークラブ（閉鎖）,,32,,,,,,,,,,,,,,,,,,,,,,
C004737,玉造温泉カントリークラブ,,32,,,,,,,,,,,,,,,,,,,,,,
C004733,金城カントリークラブ,,32,,,,,,,,,,,,,,,,,,,,,,
C004738,浜田ゴルフ＆カントリーリゾート（旧：浜田カントリークラブ）（閉鎖）,,32,,,,,,,,,,,,,,,,,,,,,,
C004740,松江カントリークラブ（閉鎖）,,32,,,,,,,,,,,,,,,,,,,,,,
C000416,出雲ゴルフ倶楽部,,32,,,,,,,,,,,,,,,,,,,,,,
C004767,作州武蔵カントリー倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004742,赤坂カントリークラブ,,33,,,,,,,,,,,,,,,,,,,,,,
C004747,岡山北ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004743,赤坂レイクサイドカントリークラブ,,33,,,,,,,,,,,,,,,,,,,,,,
C004764,グレート岡山ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004782,日本原カンツリー倶楽部（閉鎖）,,33,,,,,,,,,,,,,,,,,,,,,,
C004754,岡山御津カントリークラブ,,33,,,,,,,,,,,,,,,,,,,,,,
C004776,たけべの森ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004745,井原ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004756,笠岡カントリー倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004784,備前ゴルフクラブ（閉鎖）,,33,,,,,,,,,,,,,,,,,,,,,,
C004793,鷲羽ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004771,新岡山ゴルフクラブ,,33,,,,,,,,,,,,,,,,,,,,,,
C004785,備中高原北房カントリー倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004770,チェリーゴルフクラブ高梁コース(閉鎖),,33,,,,,,,,,,,,,,,,,,,,,,
C004757,和気愛愛ゴルフファーム倶楽部（旧：和気ゴルフクラブ）（閉鎖）,,33,,,,,,,,,,,,,,,,,,,,,,
C004792,ＢＬＵＥ　ＲＥＳＯＲＴランドマークゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004766,ザ・オークレットゴルフクラブ,,33,,,,,,,,,,,,,,,,,,,,,,
C004789,湯郷石橋ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004749,岡山空港ゴルフコース,,33,,,,,,,,,,,,,,,,,,,,,,
C004752,岡山西ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004750,岡山国際ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004788,美作カントリークラブ（閉鎖）,,33,,,,,,,,,,,,,,,,,,,,,,
C004768,サンフォレストゴルフクラブ(閉鎖),,33,,,,,,,,,,,,,,,,,,,,,,
C004761,久米カントリークラブ,,33,,,,,,,,,,,,,,,,,,,,,,
C004769,山陽ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004746,岡山カントリークラブ　桃の郷コース,,33,,,,,,,,,,,,,,,,,,,,,,
C004778,タカガワ新湯原カントリー倶楽部（閉鎖）,,33,,,,,,,,,,,,,,,,,,,,,,
C004783,パインツリーゴルフクラブ,,33,,,,,,,,,,,,,,,,,,,,,,
C004748,岡山金陵カントリークラブ,,33,,,,,,,,,,,,,,,,,,,,,,
C004751,岡山ゴルフ倶楽部　帯江コース,,33,,,,,,,,,,,,,,,,,,,,,,
C004774,瀬戸大橋カントリークラブ,,33,,,,,,,,,,,,,,,,,,,,,,
C004787,水島ゴルフリンクス,,33,,,,,,,,,,,,,,,,,,,,,,
C004759,吉備カントリークラブ,,33,,,,,,,,,,,,,,,,,,,,,,
C004773,津山ゴルフクラブ(閉鎖),,33,,,,,,,,,,,,,,,,,,,,,,
C004753,花回廊ゴルフコース,,33,,,,,,,,,,,,,,,,,,,,,,
C004794,奥津ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004758,鬼ノ城ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004790,ペニンシュラゴルフクラブ　湯郷コース（旧ＪＡＰＡＮ湯の郷旭ＧＣ）（閉鎖）,,33,,,,,,,,,,,,,,,,,,,,,,
C004760,吉備高原カントリークラブ,,33,,,,,,,,,,,,,,,,,,,,,,
C004775,ＪＦＥ瀬戸内海ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004762,倉敷カントリー倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004786,ＭＧＭ　ＭＡＮＩＷＡ（旧：真庭カンツリークラブ）,,33,,,,,,,,,,,,,,,,,,,,,,
C004781,アラン･チャールズ ゴルフアンドリゾート岡山（閉鎖),,33,,,,,,,,,,,,,,,,,,,,,,
C004755,長船カントリークラブ,,33,,,,,,,,,,,,,,,,,,,,,,
C004741,英田光カントリークラブ(閉鎖),,33,,,,,,,,,,,,,,,,,,,,,,
C004780,東児が丘マリンヒルズゴルフクラブ,,33,,,,,,,,,,,,,,,,,,,,,,
C004772,神郷カントリークラブ（閉鎖）,,33,,,,,,,,,,,,,,,,,,,,,,
C004777,玉野ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C000391,岡山霞橋ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C004744,明日香カントリー倶楽部(閉鎖),,33,,,,,,,,,,,,,,,,,,,,,,
C004791,ラ・レインボーカントリー倶楽部（閉鎖）,,33,,,,,,,,,,,,,,,,,,,,,,
C004765,後楽ゴルフ倶楽部,,33,,,,,,,,,,,,,,,,,,,,,,
C005347,カバヤゴルフガーデン（練習場のみ営業中）,,33,,,,,,,,,,,,,,,,,,,,,,
C004763,クリスタルリンクスゴルフクラブ(閉鎖),,33,,,,,,,,,,,,,,,,,,,,,,
C004779,津山カントリークラブ(閉鎖）,,33,,,,,,,,,,,,,,,,,,,,,,
C005331,カバヤゴルフガーデン,,33,,,,,,,,,,,,,,,,,,,,,,
C004833,本郷カントリー倶楽部【アコーディア・ゴルフ】,,34,,,,,,,,,,,,,,,,,,,,,,
C004813,竹原カントリークラブ【アコーディア・ゴルフ】,,34,,,,,,,,,,,,,,,,,,,,,,
C004820,白竜湖カントリークラブ【アコーディア・ゴルフ】,,34,,,,,,,,,,,,,,,,,,,,,,
C004821,東広島カントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004802,尾道ゴルフ倶楽部,,34,,,,,,,,,,,,,,,,,,,,,,
C004804,京覧カントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004795,広島紅葉カントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004841,瀬戸内ゴルフリゾート,,34,,,,,,,,,,,,,,,,,,,,,,
C004824,広島国際ゴルフ倶楽部,,34,,,,,,,,,,,,,,,,,,,,,,
C004818,千代田ゴルフ倶楽部【アコーディア・ゴルフ】,,34,,,,,,,,,,,,,,,,,,,,,,
C004831,福山カントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004812,広島吉和の森ゴルフ倶楽部（旧チェリーゴルフ吉和の森コース）,,34,,,,,,,,,,,,,,,,,,,,,,
C004827,広島安佐ゴルフクラブ【アコーディア・ゴルフ】,,34,,,,,,,,,,,,,,,,,,,,,,
C004839,リージャスクレストゴルフクラブ　グランド,,34,,,,,,,,,,,,,,,,,,,,,,
C004829,広島西カントリー倶楽部,,34,,,,,,,,,,,,,,,,,,,,,,
C004811,新市クラシックゴルフクラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004797,安芸カントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004801,尾道カントリークラブ　宇根山コース,,34,,,,,,,,,,,,,,,,,,,,,,
C004840,リージャスクレストゴルフクラブ　ロイヤル,,34,,,,,,,,,,,,,,,,,,,,,,
C004838,八千代カントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004836,三原カンツリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004807,呉カントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004828,広島みずほカントリークラブ（旧：広島東映カントリークラブ）,,34,,,,,,,,,,,,,,,,,,,,,,
C004805,久井カントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004800,尾道うずしおカントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004826,広島佐伯カントリー倶楽部,,34,,,,,,,,,,,,,,,,,,,,,,
C004832,富士三次カントリークラブ（閉鎖）,,34,,,,,,,,,,,,,,,,,,,,,,
C004817,アイリスカントリークラブ（閉鎖）,,34,,,,,,,,,,,,,,,,,,,,,,
C004808,芸南カントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004798,セントパインズゴルフクラブ（閉鎖）,,34,,,,,,,,,,,,,,,,,,,,,,
C004809,郷原カントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004816,鷹の巣ゴルフクラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004837,宮島志和カンツリー倶楽部,,34,,,,,,,,,,,,,,,,,,,,,,
C004835,福山東ゴルフクラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004806,グリーンバーズゴルフ倶楽部,,34,,,,,,,,,,,,,,,,,,,,,,
C004810,庄原カントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C000398,宮島カンツリー倶楽部,,34,,,,,,,,,,,,,,,,,,,,,,
C004796,パインヒールズリゾートカントリークラブ（閉鎖）,,34,,,,,,,,,,,,,,,,,,,,,,
C004834,松永カントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004815,仙養ヶ原ゴルフクラブ（閉鎖）,,34,,,,,,,,,,,,,,,,,,,,,,
C004799,太田川ゴルフ場,,34,,,,,,,,,,,,,,,,,,,,,,
C004825,広島ゴルフ倶楽部　鈴が峰コース,,34,,,,,,,,,,,,,,,,,,,,,,
C005379,カントリーパーク仙養,,34,,,,,,,,,,,,,,,,,,,,,,
C004819,戸山カンツリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C000399,福山ゴルフ倶楽部,,34,,,,,,,,,,,,,,,,,,,,,,
C005215,海見山カントリークラブ（ショートコース）,,34,,,,,,,,,,,,,,,,,,,,,,
C004803,賀茂カントリークラブ,,34,,,,,,,,,,,,,,,,,,,,,,
C004814,瀬野川カンツリー倶楽部,,34,,,,,,,,,,,,,,,,,,,,,,
C004822,広島カンツリー倶楽部　西条コース,,34,,,,,,,,,,,,,,,,,,,,,,
C004823,広島カンツリー倶楽部　八本松コース,,34,,,,,,,,,,,,,,,,,,,,,,
C004830,フォレストヒルズ　ゴルフ＆リゾート,,34,,,,,,,,,,,,,,,,,,,,,,
C004850,山陽国際ゴルフクラブ【アコーディア・ゴルフ】,,35,,,,,,,,,,,,,,,,,,,,,,
C004859,徳山カントリークラブ（閉鎖）,,35,,,,,,,,,,,,,,,,,,,,,,
C004871,山口レインボーヒルズ豊田湖ゴルフクラブ,,35,,,,,,,,,,,,,,,,,,,,,,
C004842,厚狭ゴルフ倶楽部,,35,,,,,,,,,,,,,,,,,,,,,,
C004870,山口レインボーヒルズ 関門菊川ゴルフクラブ,,35,,,,,,,,,,,,,,,,,,,,,,
C004858,アイランドゴルフガーデン宇部,,35,,,,,,,,,,,,,,,,,,,,,,
C004872,山口レインボーヒルズ泉水原ゴルフクラブ,,35,,,,,,,,,,,,,,,,,,,,,,
C004868,柳井カントリー倶楽部,,35,,,,,,,,,,,,,,,,,,,,,,
C004849,山陽グリーンゴルフコース,,35,,,,,,,,,,,,,,,,,,,,,,
C004876,宇部７２カントリークラブ　江畑池コース,,35,,,,,,,,,,,,,,,,,,,,,,
C004865,ユニマット山口ゴルフ倶楽部,,35,,,,,,,,,,,,,,,,,,,,,,
C004867,美和ゴルフクラブ,,35,,,,,,,,,,,,,,,,,,,,,,
C004863,ブルーラインカントリー倶楽部,,35,,,,,,,,,,,,,,,,,,,,,,
C004855,周防カントリークラブ（閉鎖）,,35,,,,,,,,,,,,,,,,,,,,,,
C004874,レークスワンカントリー倶楽部　美祢コース（山口県）,,35,,,,,,,,,,,,,,,,,,,,,,
C004844,岩国センチュリーゴルフクラブ,,35,,,,,,,,,,,,,,,,,,,,,,
C004869,毛利庭園ゴルフ倶楽部,,35,,,,,,,,,,,,,,,,,,,,,,
C004864,プレジデントカントリー倶楽部山陽,,35,,,,,,,,,,,,,,,,,,,,,,
C004854,白須那カントリークラブ（閉鎖）,,35,,,,,,,,,,,,,,,,,,,,,,
C004861,中須ゴルフ倶楽部,,35,,,,,,,,,,,,,,,,,,,,,,
C004875,和木ゴルフ倶楽部【アコーディア・ゴルフ】,,35,,,,,,,,,,,,,,,,,,,,,,
C004866,新美祢カントリークラブ（閉鎖）,,35,,,,,,,,,,,,,,,,,,,,,,
C004862,光カントリー倶楽部（閉鎖）,,35,,,,,,,,,,,,,,,,,,,,,,
C004847,宇部７２カントリークラブ　万年池西コース,,35,,,,,,,,,,,,,,,,,,,,,,
C004857,朝陽カントリークラブ,,35,,,,,,,,,,,,,,,,,,,,,,
C004873,湯田カントリークラブ（山口県）,,35,,,,,,,,,,,,,,,,,,,,,,
C004848,宇部７２カントリークラブ　万年池東コース,,35,,,,,,,,,,,,,,,,,,,,,,
C004846,宇部７２カントリークラブ　阿知須コース,,35,,,,,,,,,,,,,,,,,,,,,,
C004856,セントラルパークゴルフ倶楽部,,35,,,,,,,,,,,,,,,,,,,,,,
C004843,岩国カントリー倶楽部（閉鎖）,,35,,,,,,,,,,,,,,,,,,,,,,
C004851,下関ゴールデンゴルフクラブ,,35,,,,,,,,,,,,,,,,,,,,,,
C004860,徳山国際カントリー倶楽部,,35,,,,,,,,,,,,,,,,,,,,,,
C004845,萩・石見カントリー倶楽部,,35,,,,,,,,,,,,,,,,,,,,,,
C004853,周南カントリー倶楽部,,35,,,,,,,,,,,,,,,,,,,,,,
C000407,船木ゴルフ倶楽部,,35,,,,,,,,,,,,,,,,,,,,,,
C000408,中関ゴルフ＆コミュニティ倶楽部（閉鎖）,,35,,,,,,,,,,,,,,,,,,,,,,
C004852,（社）下関ゴルフ倶楽部,,35,,,,,,,,,,,,,,,,,,,,,,
C000406,くだまつパブリックゴルフ,,35,,,,,,,,,,,,,,,,,,,,,,
C005326,木屋川ゴルフセンター,,35,,,,,,,,,,,,,,,,,,,,,,
C004887,鳴門カントリークラブ,,36,,,,,,,,,,,,,,,,,,,,,,
C004886,タカガワ東徳島ゴルフ倶楽部,,36,,,,,,,,,,,,,,,,,,,,,,
C004883,タカガワ西徳島ゴルフ倶楽部,,36,,,,,,,,,,,,,,,,,,,,,,
C004884,グランディ鳴門ゴルフクラブ３６,,36,,,,,,,,,,,,,,,,,,,,,,
C004878,御所カントリークラブ（徳島県）,,36,,,,,,,,,,,,,,,,,,,,,,
C004879,コート・ベール徳島ゴルフクラブ,,36,,,,,,,,,,,,,,,,,,,,,,
C004889,レオマ高原ゴルフ倶楽部,,36,,,,,,,,,,,,,,,,,,,,,,
C004882,四国カントリークラブ　穴吹コース,,36,,,,,,,,,,,,,,,,,,,,,,
C004877,阿南カントリークラブ,,36,,,,,,,,,,,,,,,,,,,,,,
C004881,Ｊクラシックゴルフクラブ,,36,,,,,,,,,,,,,,,,,,,,,,
C004888,眉山カントリークラブ,,36,,,,,,,,,,,,,,,,,,,,,,
C004885,徳島カントリー倶楽部　月の宮コース,,36,,,,,,,,,,,,,,,,,,,,,,
C004880,サンピアゴルフクラブ,,36,,,,,,,,,,,,,,,,,,,,,,
C000417,徳島ゴルフ倶楽部,,36,,,,,,,,,,,,,,,,,,,,,,
C004894,琴平カントリー倶楽部,,37,,,,,,,,,,,,,,,,,,,,,,
C004893,タカガワ新琴南ゴルフ倶楽部,,37,,,,,,,,,,,,,,,,,,,,,,
C004897,讃岐カントリークラブ,,37,,,,,,,,,,,,,,,,,,,,,,
C004892,エリエールゴルフクラブ（香川県）,,37,,,,,,,,,,,,,,,,,,,,,,
C004905,詫間カントリークラブ（閉鎖）,,37,,,,,,,,,,,,,,,,,,,,,,
C004909,ロイヤル高松カントリークラブ,,37,,,,,,,,,,,,,,,,,,,,,,
C004900,サンライズヒルズカントリークラブ,,37,,,,,,,,,,,,,,,,,,,,,,
C004901,高松カントリー倶楽部,,37,,,,,,,,,,,,,,,,,,,,,,
C004896,坂出カントリークラブ,,37,,,,,,,,,,,,,,,,,,,,,,
C004902,高松グランドカントリークラブ,,37,,,,,,,,,,,,,,,,,,,,,,
C004890,高松ゴールドカントリー倶楽部,,37,,,,,,,,,,,,,,,,,,,,,,
C004903,アルファ津田カントリークラブ,,37,,,,,,,,,,,,,,,,,,,,,,
C004908,屋島カントリークラブ,,37,,,,,,,,,,,,,,,,,,,,,,
C004898,志度カントリークラブ,,37,,,,,,,,,,,,,,,,,,,,,,
C004899,小豆島シーサイドゴルフクラブ,,37,,,,,,,,,,,,,,,,,,,,,,
C004895,こんぴらレイクサイドゴルフ倶楽部（閉鎖）,,37,,,,,,,,,,,,,,,,,,,,,,
C004907,満濃ヒルズカントリークラブ,,37,,,,,,,,,,,,,,,,,,,,,,
C004891,鮎滝カントリークラブ,,37,,,,,,,,,,,,,,,,,,,,,,
C005216,旭パブリックゴルフコース（閉鎖）,,37,,,,,,,,,,,,,,,,,,,,,,
C000400,シーサイドゴルフパーク坂出(閉鎖),,37,,,,,,,,,,,,,,,,,,,,,,
C004904,高松パブリックゴルフコース,,37,,,,,,,,,,,,,,,,,,,,,,
C004906,丸亀パブリックゴルフコース,,37,,,,,,,,,,,,,,,,,,,,,,
C004911,タカガワ新伊予ゴルフ倶楽部,,38,,,,,,,,,,,,,,,,,,,,,,
C004921,チサンカントリークラブ北条,,38,,,,,,,,,,,,,,,,,,,,,,
C004929,松山ロイヤルゴルフ倶楽部,,38,,,,,,,,,,,,,,,,,,,,,,
C004926,松山国際ゴルフ倶楽部,,38,,,,,,,,,,,,,,,,,,,,,,
C004915,エリエールゴルフクラブ松山（愛媛県）,,38,,,,,,,,,,,,,,,,,,,,,,
