region,course_title,layout_title,course_code,layout_kind,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,ref_url
茨城県,CCｻﾞ･レイクスOUT,カントリークラブ・ザ・レイクスOUT,C000631,all,4,4,3,4,4,4,5,3,5,,,,,,,,,,
茨城県,金乃台CC,金乃台カントリークラブ,C000533,out+in,4,5,3,4,4,5,3,4,4,4,3,4,4,4,4,4,3,5,
茨城県,ｸﾞﾗﾝﾄﾞｽﾗﾑCC中,グランドスラムカントリークラブ中,C000537,all,5,3,4,4,3,4,4,4,5,,,,,,,,,,
茨城県,ｸﾞﾗﾝﾄﾞｽﾗﾑCC西,グランドスラムカントリークラブ西,C000538,all,4,4,5,4,3,4,3,4,5,,,,,,,,,,
茨城県,ｸﾞﾗﾝﾄﾞｽﾗﾑCC東,グランドスラムカントリークラブ東,C000536,all,5,3,4,4,3,4,4,4,5,,,,,,,,,,
茨城県,栗橋国際CC,栗橋國際カントリー倶楽部,C000535,out+in,5,3,5,5,3,4,3,4,4,4,5,3,5,3,3,4,4,5,
茨城県,古河Ｇリンクス,古河ゴルフリンクス,C000539,out+in,4,4,4,5,3,4,4,3,5,5,4,3,4,4,4,3,4,5,
茨城県,ｺﾞﾙﾌ5Cｶｻﾏﾌｫﾚｽﾄ,ゴルフ5カントリーかさまフォレスト,C000511,out+in,4,4,4,3,5,4,4,3,5,4,3,5,4,5,4,3,4,4,
茨城県,ｺﾞﾙﾌ5Cｻﾆｰﾌｨｰﾙﾄﾞ,ゴルフ5カントリーサニーフィールド,C000550,out+in,4,3,4,4,4,3,5,4,5,4,4,3,5,4,4,4,3,5,
茨城県,GCｾﾌﾞﾝﾚｲｸｽﾚｲｸ,ゴルフ倶楽部セブンレイクスレイク,C000544,all,4,3,5,4,5,4,4,3,4,,,,,,,,,,
茨城県,GCｾﾌﾞﾝﾚｲｸｽﾛｯｷｰ,ゴルフ倶楽部セブンレイクスロッキー,C000543,all,4,4,5,3,4,3,5,4,4,,,,,,,,,,
茨城県,ザ・GC竜ヶ崎,ザ・ゴルフクラブ竜ヶ崎,C000553,out+in,4,5,4,3,5,3,4,4,4,4,5,3,5,4,3,4,4,4,
茨城県,ｻﾞ･ｲﾝﾍﾟﾘｱﾙCC中,ザ･インペリアルカントリークラブ中コース,C000635,all,4,4,5,3,4,4,3,4,5,,,,,,,,,,
茨城県,ｻﾞ･ｲﾝﾍﾟﾘｱﾙCC西,ザ･インペリアルカントリークラブ西コース,C000634,all,4,3,4,5,4,4,3,5,4,,,,,,,,,,
茨城県,ｻﾞ･ｲﾝﾍﾟﾘｱﾙCC東,ザ･インペリアルカントリークラブ東コース,C000636,all,4,4,5,3,4,5,4,3,4,,,,,,,,,,
茨城県,ザ・オーシャンGC,ザ・オーシャンゴルフクラブ,C000552,out+in,5,4,4,3,4,5,4,3,4,5,4,3,4,4,3,4,5,4,
茨城県,ザ・ロイヤルGC,ザ・ロイヤルゴルフクラブ,C000643,out+in,4,4,5,3,4,4,3,5,4,4,3,4,5,4,4,5,3,4,
茨城県,31ｶﾝﾄﾘｰｸﾗﾌﾞ,３１カントリークラブ,C000545,all,4,4,3,4,4,3,5,4,4,,,,,,,,,,
茨城県,桜GC西,桜ゴルフ倶楽部西,C000542,all,5,3,4,4,3,4,5,3,5,,,,,,,,,,
茨城県,桜GC東,桜ゴルフ倶楽部東,C000540,all,4,4,4,3,5,4,3,4,5,,,,,,,,,,
茨城県,桜GC南,桜ゴルフ倶楽部南,C000541,all,4,3,5,4,4,4,4,3,5,,,,,,,,,,
茨城県,桜の宮GC西,桜の宮ゴルフ倶楽部西,C000546,all,4,3,5,4,4,5,4,3,4,,,,,,,,,,
茨城県,桜の宮GC東,桜の宮ゴルフ倶楽部東,C000547,all,5,4,3,5,3,4,3,5,4,,,,,,,,,,
茨城県,サザンヤードCC,サザンヤードカントリークラブ,C000548,out+in,5,4,4,3,4,4,4,3,5,4,3,5,4,4,3,5,4,4,
茨城県,猿島CC,猿島カントリー倶楽部,C000549,out+in,4,3,4,5,4,5,3,4,4,4,3,4,5,4,3,4,4,5,
茨城県,サミットGC,サミットゴルフクラブ,C000551,out+in,5,3,4,4,4,3,4,4,5,4,3,5,4,4,4,3,4,5,
茨城県,ジェイG霞ヶ浦,ジェイゴルフ霞ヶ浦,C000630,out+in,4,4,5,4,3,4,3,5,4,4,4,3,5,4,4,3,4,5,
茨城県,宍戸ヒルズCC西,宍戸ヒルズカントリークラブ西,C000555,out+in,4,5,3,4,4,5,3,4,4,5,4,4,3,4,5,3,4,4,
茨城県,宍戸ヒルズCC東,宍戸ヒルズカントリークラブ東,C000554,out+in,5,3,4,3,4,4,5,4,4,4,3,4,4,5,4,3,5,4,
茨城県,静ヒルズCC,静ヒルズカントリークラブ,C000556,out+in,4,4,4,3,4,5,4,3,5,5,4,3,4,5,3,4,4,4,
茨城県,下館GC,下館ゴルフ倶楽部,C000557,out+in,3,4,3,5,4,5,4,4,4,4,5,3,4,4,4,3,5,4,
茨城県,常総CC,常総カントリー倶楽部,C000565,out+in,5,3,4,5,3,4,4,3,5,4,5,5,3,4,3,4,4,4,
茨城県,常陽CC,常陽カントリー倶楽部,C000566,out+in,4,5,3,4,5,4,3,4,4,5,3,4,4,4,3,4,4,5,
茨城県,白帆CC,白帆カントリークラブ,C000558,out+in,5,4,3,4,4,3,5,4,4,5,4,3,5,4,4,3,4,4,
茨城県,城里GC,城里ゴルフ倶楽部,C000559,out+in,4,4,4,5,4,3,5,3,4,5,4,3,4,4,4,4,3,5,
茨城県,新･西山荘CC,新・西山荘カントリー倶楽部,C000560,out+in,5,4,3,4,4,4,3,4,5,5,4,3,4,4,4,4,3,5,
茨城県,スターツ笠間GC,スターツ笠間ゴルフ倶楽部,C000510,out+in,4,5,3,4,3,4,5,4,4,4,4,3,4,5,4,4,3,5,
茨城県,ｽﾊﾟ&Gﾘｿﾞｰﾄ久慈,スパ＆ゴルフリゾート久慈,C000567,out+in,5,4,3,4,4,4,5,3,4,4,4,3,4,4,5,4,3,5,
茨城県,ｽﾌﾟﾘﾝｸﾞﾌｨﾙｽﾞGC,スプリングフィルズゴルフクラブ,C000568,out+in,4,4,5,4,4,3,4,3,5,4,3,4,4,3,4,5,4,5,
茨城県,ｾｺﾞﾋﾞｱGCｲﾝ ﾁﾖﾀﾞ,セゴビアゴルフクラブ・イン・チヨダ,C000569,out+in,5,4,3,4,4,4,5,3,4,4,5,4,5,3,4,4,3,4,
茨城県,ｾﾝﾄﾗﾙGC NEWｺｰｽ,セントラルゴルフクラブNEWコース,C000573,out+in,5,4,3,4,4,3,5,4,4,5,4,4,5,3,4,4,3,4,
茨城県,ｾﾝﾄﾗﾙGC麻生ｺｰｽ,セントラルゴルフクラブ麻生コース,C000488,out+in,4,5,4,3,4,4,5,4,3,4,5,4,3,4,4,3,4,5,
茨城県,セントラルGC西,セントラルゴルフクラブ西,C000572,out+in,4,4,3,5,5,4,4,3,4,5,4,3,4,4,4,3,4,5,
茨城県,セントラルGC東,セントラルゴルフクラブ東,C000571,out+in,5,3,4,4,4,3,5,5,4,4,4,3,5,4,4,4,3,5,
茨城県,太平洋C大洗ｼｬｰｳｯ,太平洋クラブ大洗シャーウッドコース,C000574,out+in,4,4,4,3,5,4,4,3,5,4,5,4,4,3,5,3,4,4,
茨城県,太平洋C美野里,太平洋クラブ美野里コース,C000575,out+in,4,5,3,4,4,4,4,3,5,4,4,5,3,4,4,3,5,4,
茨城県,ダイヤグリーンC,ダイヤグリーン倶楽部,C000580,out+in,5,3,4,4,4,3,4,5,4,5,4,4,3,4,3,4,4,5,
茨城県,高萩CC,高萩カントリークラブ,C000576,out+in,5,4,4,5,3,4,4,3,4,4,5,4,3,5,4,4,3,4,
茨城県,玉造GC捻木,玉造ゴルフ倶楽部捻木コース,C000578,out+in,5,4,4,3,4,4,3,4,5,5,4,3,4,4,3,4,5,4,
茨城県,玉造GC若海,玉造ゴルフ倶楽部若海コース,C000579,out+in,5,3,4,4,4,4,4,3,5,4,3,5,4,4,4,3,5,4,
茨城県,千代田CC中,千代田カントリークラブ中,C000583,all,5,4,4,4,4,3,4,3,5,,,,,,,,,,
茨城県,千代田CC西,千代田カントリークラブ西,C000584,all,5,4,3,4,4,5,3,4,4,,,,,,,,,,
茨城県,千代田CC東,千代田カントリークラブ東,C000582,all,5,4,4,3,4,4,4,3,5,,,,,,,,,,
茨城県,筑波CC,筑波カントリークラブ,C000585,out+in,4,5,4,3,4,3,4,4,5,5,4,4,3,5,3,4,4,4,
茨城県,筑波学園GC,筑波学園ゴルフ倶楽部,C000586,out+in,5,4,4,3,4,3,5,4,4,4,4,4,3,5,3,4,4,5,
茨城県,筑波国際CC,筑波国際カントリークラブ,C000587,out+in,4,3,4,3,5,4,4,5,4,5,4,3,4,4,4,3,4,5,
茨城県,筑波東急GC,筑波東急ゴルフクラブ,C000588,out+in,4,5,4,3,5,4,3,4,4,4,5,4,4,4,3,4,5,3,
茨城県,つくばねCC,つくばねカントリークラブ,C000589,out+in,4,5,4,3,4,4,4,5,3,4,4,4,5,3,4,4,3,5,
茨城県,土浦CC西,土浦カントリー倶楽部西,C000591,all,4,4,5,3,4,3,4,4,5,,,,,,,,,,
茨城県,土浦CC東,土浦カントリー倶楽部東,C000590,all,5,4,3,4,3,5,4,4,4,,,,,,,,,,
茨城県,土浦CC南,土浦カントリー倶楽部南,C000592,all,4,4,5,3,4,4,5,3,4,,,,,,,,,,
茨城県,出島GC,出島ゴルフクラブ,C000607,out+in,4,4,3,5,4,3,4,4,5,5,4,3,4,5,4,3,4,4,
茨城県,利根GC,利根ゴルフ倶楽部,C000529,out+in,4,4,5,3,4,5,3,4,4,4,4,5,3,4,4,4,3,5,
茨城県,利根パークｺﾞﾙﾌ場,利根パークゴルフ場,C000593,out+in,4,4,4,3,5,3,5,4,4,4,4,3,5,4,4,3,4,5,
茨城県,豊里GC,豊里ゴルフクラブ,C000594,out+in,4,4,4,3,4,3,5,4,5,4,5,3,4,3,4,4,5,4,
茨城県,取手国際GC西,取手国際ゴルフ倶楽部西,C000595,out+in,5,4,4,3,4,4,3,4,5,5,3,4,4,5,4,4,3,4,
茨城県,取手国際GC東,取手国際ゴルフ倶楽部東,C000596,out+in,5,3,4,4,4,3,4,4,5,5,4,4,4,3,5,3,4,4,
茨城県,取手桜が丘GC,取手桜が丘ゴルフクラブ,C000611,out+in,5,3,4,4,3,4,4,5,4,5,4,4,3,4,3,4,5,4,
茨城県,那珂CC中,那珂カントリー倶楽部中,C000598,all,5,4,5,4,4,4,3,4,3,,,,,,,,,,
茨城県,那珂CC西,那珂カントリー倶楽部西,C000599,all,5,4,4,4,4,3,4,3,5,,,,,,,,,,
茨城県,那珂CC東,那珂カントリー倶楽部東,C000597,all,5,4,3,4,4,3,4,4,5,,,,,,,,,,
茨城県,ニッソーCC,ニッソーカントリークラブ,C000600,out+in,4,5,4,3,4,4,5,3,4,4,4,3,4,4,5,4,3,5,
茨城県,ノースショアCC,ノースショアカントリークラブ,C000601,out+in,4,4,3,5,4,4,5,3,4,5,4,4,3,4,4,5,3,4,
茨城県,坂東GC,坂東ゴルフクラブ,C000561,out+in,5,4,4,3,4,4,4,5,3,3,4,4,5,3,4,4,4,5,
茨城県,東筑波CC北,東筑波カントリークラブ北,C000602,all,4,4,3,4,5,4,3,4,5,,,,,,,,,,
茨城県,東筑波CC中,東筑波カントリークラブ中,C000603,all,4,5,4,3,4,4,5,3,4,,,,,,,,,,
茨城県,東筑波CC南,東筑波カントリークラブ南,C000604,all,4,4,5,4,3,4,3,4,5,,,,,,,,,,
茨城県,日立GC,日立ゴルフクラブ,C000605,out+in,4,4,3,4,5,4,3,5,4,5,4,3,4,4,3,4,4,5,
茨城県,ひたち大宮GC梅,ひたち大宮ゴルフクラブ梅,C000532,all,5,4,4,4,4,3,5,3,4,,,,,,,,,,
茨城県,ひたち大宮GC楓,ひたち大宮ゴルフクラブ楓,C000531,all,4,5,4,3,5,4,3,4,4,,,,,,,,,,
茨城県,ひたち大宮GC桜,ひたち大宮ゴルフクラブ桜,C000530,all,4,4,3,4,5,3,5,4,4,,,,,,,,,,
茨城県,日立高鈴GC,日立高鈴ゴルフ倶楽部,C000606,out+in,5,4,4,4,4,4,3,5,3,4,4,4,4,3,5,4,3,5,
茨城県,ひたちの圀の健楽,ひたちの圀の健楽園,C000485,all,4,4,3,4,5,4,4,3,5,,,,,,,,,,
茨城県,袋田の滝CC,袋田の滝カントリークラブ,C000577,out+in,5,4,3,4,3,4,4,4,5,5,3,4,4,4,4,3,5,4,
茨城県,富士C笠間C西,富士カントリー笠間倶楽部西,C000610,all,4,4,5,4,5,3,4,3,4,,,,,,,,,,
茨城県,富士C笠間C東,富士カントリー笠間倶楽部東,C000608,all,5,4,3,4,4,5,4,3,4,,,,,,,,,,
茨城県,富士C笠間C南,富士カントリー笠間倶楽部南,C000609,all,5,3,4,4,4,5,3,4,4,,,,,,,,,,
茨城県,扶桑CC西,扶桑カントリー倶楽部西,C000613,all,4,4,3,4,5,3,5,4,4,,,,,,,,,,
茨城県,扶桑CC東,扶桑カントリー倶楽部東,C000614,all,5,4,3,4,4,3,4,5,4,,,,,,,,,,
茨城県,扶桑CC南,扶桑カントリー倶楽部南,C000612,all,4,3,5,4,3,4,5,4,4,,,,,,,,,,
茨城県,フレンドシップCC,フレンドシップカントリークラブ,C000615,out+in,4,4,5,4,4,3,5,4,3,4,4,3,5,4,3,5,4,4,
茨城県,鉾田グリーンGC,鉾田グリーンゴルフクラブ,C000642,all,4,3,4,5,5,4,3,4,32,,,,,,,,,,
茨城県,ボボスCC久慈川,ボボスカントリークラブ久慈川コース,C000534,out+in,4,3,4,4,4,4,5,4,3,5,4,3,4,3,4,5,4,5,
茨城県,マナGC,マナゴルフクラブ,C000617,out+in,5,4,3,4,4,3,4,4,5,4,3,4,5,4,4,5,4,3,
茨城県,水海道GC,水海道ゴルフクラブ,C000618,out+in,5,4,4,4,3,5,4,3,4,5,3,4,5,4,3,4,4,4,
茨城県,水戸GC東西,水戸・ゴルフ・クラブ東西,C000621,out+in,4,4,3,5,3,5,4,4,4,4,4,3,4,4,4,5,3,5,
茨城県,水戸GC南北,水戸・ゴルフ・クラブ南北,C000622,out+in,4,3,4,4,4,4,5,3,5,4,4,4,3,5,3,4,5,4,
茨城県,水戸ｸﾞﾘｰﾝCC山方,水戸グリーンカントリークラブ山方コース,C000619,out+in,5,4,3,5,4,4,4,3,4,5,4,3,4,4,5,3,4,4,
茨城県,水戸レイクスCC,水戸レイクスカントリークラブ,C000623,out+in,5,4,3,4,4,5,3,4,4,5,3,4,4,4,3,4,5,4,
茨城県,南筑波G,南筑波ゴルフ場,C000624,all,4,5,4,5,4,4,4,3,3,,,,,,,,,,
茨城県,美浦GC,美浦ゴルフ倶楽部,C000625,out+in,4,5,4,4,3,5,3,4,4,4,4,3,5,4,3,4,4,5,
茨城県,龍ヶ崎CC,龍ヶ崎カントリー倶楽部,C000627,out+in,4,5,3,5,4,4,4,3,4,4,4,3,5,4,4,3,5,4,
茨城県,ロックヒルGCﾚｲｸ,ロックヒルゴルフクラブレイク,C000628,out+in,5,3,4,4,4,4,3,5,4,4,5,4,3,4,3,4,4,5,
茨城県,ロックヒルGCﾛｯｸ,ロックヒルゴルフクラブロック,C000629,out+in,4,3,5,3,4,4,4,5,4,4,4,3,5,4,4,5,3,4,
茨城県,ワイルドダックCC,ワイルドダックカントリークラブ,C000581,out+in,4,4,3,4,4,5,4,3,5,5,4,3,4,4,3,4,5,4,
茨城県,ワンウェイGC,ワンウェイゴルフクラブ,C000616,out+in,4,5,3,4,4,4,5,3,4,4,4,4,3,5,4,4,3,5,
栃木県,２５那須Gｶﾞｰﾃﾞﾝ,２５那須ゴルフガーデン,C000757,all,3,5,4,4,4,4,3,4,5,,,,,,,,,,
栃木県,G7CC,G7カントリー倶楽部,C000661,out+in,5,3,4,4,4,5,4,3,4,5,3,4,4,4,4,3,5,4,
栃木県,JGM宇都宮GC,JGM宇都宮ゴルフクラブ,C000659,out+in,4,5,3,4,4,3,4,5,4,4,4,5,4,3,4,3,4,5,
栃木県,TBC太陽C,TBC太陽クラブ,C000831,all,4,3,3,3,3,3,3,3,4,,,,,,,,,,
栃木県,あさひヶ丘CC筑波,あさひヶ丘カントリークラブ筑波,C000644,all,5,4,4,3,4,4,3,5,4,,,,,,,,,,
栃木県,あさひヶ丘CC日光,あさひヶ丘カントリークラブ日光,C000645,all,4,4,4,3,5,4,4,3,5,,,,,,,,,,
栃木県,あさひヶ丘CC富士,あさひヶ丘カントリークラブ富士,C000646,all,4,5,4,4,3,5,4,3,4,,,,,,,,,,
栃木県,足利CC多幸,足利カントリークラブ多幸コース,C000647,out+in,5,3,4,4,3,4,4,4,5,4,3,5,4,4,4,4,3,5,
栃木県,足利CC飛駒,足利カントリークラブ飛駒コース,C000648,out+in,5,3,4,4,5,4,3,4,4,5,3,4,3,4,4,4,5,4,
栃木県,足利城GC,足利城ゴルフ倶楽部,C000799,out+in,5,4,3,4,4,4,4,3,5,4,4,4,5,4,3,4,3,5,
栃木県,足利渡良瀬G,足利渡良瀬ゴルフ場,C000649,all,5,4,3,5,4,3,4,4,4,,,,,,,,,,
栃木県,アゼリアヒルズCC,アゼリアヒルズカントリークラブ,C000801,out+in,4,3,4,5,3,4,4,4,5,4,4,3,4,5,4,3,5,4,
栃木県,ｱﾊﾟﾘｿﾞｰﾄ栃木の森,アパリゾート栃木の森ゴルフコース,C000650,out+in,4,4,3,5,4,3,4,4,5,4,5,4,3,5,3,4,4,4,
栃木県,アローエースGC,アローエースゴルフクラブ,C000651,out+in,4,3,4,4,5,4,3,4,5,5,4,3,4,4,4,5,3,4,
栃木県,イーストウッドCC,イーストウッドカントリー倶楽部,C000652,out+in,4,4,4,3,4,5,3,5,4,5,3,4,5,3,4,4,4,4,
栃木県,岩舟GC,岩舟ゴルフ倶楽部,C000654,out+in,4,4,5,3,5,4,4,3,4,4,3,5,4,4,3,4,5,4,
栃木県,ｳｸﾞｲｽの森GC馬頭,うぐいすの森ゴルフクラブ＆ホテル馬頭,C000714,out+in,5,4,4,4,3,4,3,5,4,4,3,5,4,3,5,4,4,4,
栃木県,宇都宮CC北,宇都宮カンツリークラブ北,C000655,all,4,5,3,4,4,4,3,5,4,,,,,,,,,,
栃木県,宇都宮CC中,宇都宮カンツリークラブ中,C000656,all,4,4,3,5,3,4,4,5,4,,,,,,,,,,
栃木県,宇都宮CC南,宇都宮カンツリークラブ南,C000657,all,4,4,4,3,4,5,4,3,5,,,,,,,,,,
栃木県,宇都宮ガーデンGC,宇都宮ガーデンゴルフクラブ,C000658,out+in,4,5,3,4,4,4,5,3,4,5,3,4,4,4,5,3,4,4,
栃木県,エヴァンタイユGC,エヴァンタイユゴルフクラブ,C000660,out+in,5,3,5,3,4,5,3,4,4,5,4,4,3,4,4,4,3,5,
栃木県,大倉CC,大倉カントリー倶楽部,C000662,out+in,5,4,4,4,3,4,3,4,5,4,3,5,4,4,4,4,3,5,
栃木県,大田原GCやまゆり,大田原ゴルフ倶楽部やまゆり,C000807,all,5,4,3,4,5,4,3,4,4,,,,,,,,,,
栃木県,大田原GCりんどう,大田原ゴルフ倶楽部りんどう,C000808,all,5,4,4,3,4,4,3,4,5,,,,,,,,,,
栃木県,大日向CC中,大日向カントリー倶楽部中,C000663,all,5,4,3,4,4,3,4,5,4,,,,,,,,,,
栃木県,大日向CC西,大日向カントリー倶楽部西,C000665,all,5,4,4,3,4,4,4,3,5,,,,,,,,,,
栃木県,大日向CC東,大日向カントリー倶楽部東,C000664,all,5,4,4,3,4,5,4,3,4,,,,,,,,,,
栃木県,大平台CC中,大平台カントリークラブ中,C000668,all,4,5,3,4,4,4,3,4,5,,,,,,,,,,
栃木県,大平台CC西,大平台カントリークラブ西,C000666,all,4,4,3,5,4,4,4,3,5,,,,,,,,,,
栃木県,大平台CC東,大平台カントリークラブ東,C000667,all,4,4,3,5,4,4,3,5,4,,,,,,,,,,
栃木県,思い川GC,思い川ゴルフ倶楽部,C000736,out+in,4,4,3,4,5,4,3,4,5,4,5,3,4,4,4,3,5,4,
栃木県,小山GC,小山ゴルフクラブ,C000669,out+in,4,5,3,4,4,4,4,3,5,4,3,4,5,4,5,3,4,4,
栃木県,ｵﾘﾑﾋﾟｯｸｽﾀｯﾌ足利,オリムピック・スタッフ足利ゴルフコース,C000800,out+in,4,5,4,3,4,4,4,3,5,4,4,5,3,4,4,5,3,4,
栃木県,ｵﾘﾑﾋﾟｯｸｽﾀｯﾌ都賀G,オリムピック・スタッフ都賀ゴルフコース,C000670,out+in,4,4,3,4,5,4,4,3,5,4,3,4,5,3,4,4,4,5,
栃木県,鹿沼72CC筑波IN,鹿沼72カントリークラブ筑波IN,C000816,all,4,5,3,4,4,4,5,3,4,,,,,,,,,,
栃木県,鹿沼72CC筑波OUT,鹿沼72カントリークラブ筑波OUT,C000815,all,4,5,4,3,5,4,4,3,4,,,,,,,,,,
栃木県,鹿沼72CC男体IN,鹿沼72カントリークラブ男体IN,C000814,all,4,4,3,4,3,4,5,5,4,,,,,,,,,,
栃木県,鹿沼72CC男体OUT,鹿沼72カントリークラブ男体OUT,C000813,all,4,5,3,4,4,5,4,3,4,,,,,,,,,,
栃木県,鹿沼72CC富士,鹿沼72カントリークラブ富士,C000671,all,5,4,4,3,5,4,3,4,4,,,,,,,,,,
栃木県,鹿沼CC北OUT,鹿沼カントリー倶楽部北OUT,C000823,all,4,3,4,4,5,3,4,4,5,,,,,,,,,,
栃木県,鹿沼CC北IN,鹿沼カントリー倶楽部北IN,C000824,all,5,4,3,4,5,4,4,3,4,,,,,,,,,,
栃木県,鹿沼CC黄金,鹿沼カントリー倶楽部黄金,C000832,all,5,3,4,3,4,4,4,4,5,,,,,,,,,,
栃木県,鹿沼CC南OUT,鹿沼カントリー倶楽部南OUT,C000825,all,4,5,3,4,4,4,3,4,5,,,,,,,,,,
栃木県,鹿沼CC南IN,鹿沼カントリー倶楽部南IN,C000826,all,4,4,3,4,5,4,3,5,4,,,,,,,,,,
栃木県,鹿沼プレミアGC,鹿沼プレミアゴルフ倶楽部,C000672,out+in,4,5,4,3,4,4,3,4,5,4,4,4,3,4,5,3,5,4,
栃木県,唐沢GC唐沢,唐沢ゴルフ倶楽部唐沢コース,C000673,out+in,5,4,4,3,4,4,4,3,5,4,4,4,3,4,4,5,3,5,
栃木県,唐沢GC三好,唐沢ゴルフ倶楽部三好コース,C000674,out+in,5,4,4,3,4,3,4,4,5,4,3,5,4,5,4,3,4,4,
栃木県,烏山城CC三の丸,烏山城カントリークラブ三の丸,C000675,all,4,3,4,4,5,4,3,5,4,,,,,,,,,,
栃木県,烏山城CC二の丸,烏山城カントリークラブ二の丸,C000676,all,4,4,5,3,5,4,4,3,4,,,,,,,,,,
栃木県,烏山城CC本丸,烏山城カントリークラブ本丸,C000677,all,5,3,4,4,3,4,4,4,5,,,,,,,,,,
栃木県,関東国際CC西,関東国際カントリークラブ西,C000679,all,4,4,3,4,5,3,4,4,5,,,,,,,,,,
栃木県,関東国際CC東,関東国際カントリークラブ東,C000680,all,4,5,3,4,4,3,5,4,4,,,,,,,,,,
栃木県,関東国際CC南,関東国際カントリークラブ南,C000678,all,5,5,4,5,4,3,4,3,4,,,,,,,,,,
栃木県,喜連川CC西,喜連川カントリー倶楽部西,C000820,all,4,4,4,4,5,3,4,3,5,,,,,,,,,,
栃木県,喜連川CC東,喜連川カントリー倶楽部東,C000682,all,5,3,4,4,4,3,4,5,4,,,,,,,,,,
栃木県,喜連川CC南,喜連川カントリー倶楽部南,C000681,all,5,4,4,3,4,4,3,5,4,,,,,,,,,,
栃木県,鬼怒川CC大谷,鬼怒川カントリークラブ大谷,C000684,all,4,3,4,3,5,4,4,4,5,,,,,,,,,,
栃木県,鬼怒川CC鬼怒,鬼怒川カントリークラブ鬼怒,C000683,all,5,3,4,4,4,3,4,5,4,,,,,,,,,,
栃木県,きぬがわ高原CC,きぬがわ高原カントリークラブ,C000809,out+in,5,3,4,3,5,4,4,4,4,5,4,4,3,4,4,3,5,4,
栃木県,希望丘CC,希望丘カントリークラブ,C000685,out+in,4,4,3,4,4,3,5,4,5,4,4,5,3,4,5,3,4,4,
栃木県,ｺﾞｰﾙﾃﾞﾝﾚｲｸｽCCｵﾚ,ゴールデンレイクスカントリークラブオレンジ,C000691,all,4,4,3,4,3,4,5,4,5,,,,,,,,,,
栃木県,ｺﾞｰﾙﾃﾞﾝﾚｲｸｽCCｸﾞﾘ,ゴールデンレイクスカントリークラブグリーン,C000689,all,5,4,3,4,3,4,4,4,5,,,,,,,,,,
栃木県,ｺﾞｰﾙﾃﾞﾝﾚｲｸｽCCﾌﾞﾙ,ゴールデンレイクスカントリークラブブルー,C000690,all,4,4,5,3,4,4,4,3,5,,,,,,,,,,
栃木県,ゴールド佐野CC,ゴールド佐野カントリークラブ,C000692,out+in,4,5,4,3,4,4,3,4,5,4,4,3,5,4,4,5,3,4,
栃木県,ｺﾞｰﾙﾄﾞ栃木PCC西,ゴールド栃木プレジデントカントリークラブ西,C000777,all,4,3,5,4,4,4,3,5,4,,,,,,,,,,
栃木県,ｺﾞｰﾙﾄﾞ栃木PCC東O,ゴールド栃木プレジデントカントリークラブ東OUT,C000821,all,4,4,3,5,4,3,4,5,4,,,,,,,,,,
栃木県,ｺﾞｰﾙﾄﾞ栃木PCC東I,ゴールド栃木プレジデントカントリークラブ東IN,C000822,all,4,3,5,4,4,3,4,4,5,,,,,,,,,,
栃木県,広陵CC北,広陵カントリークラブ北,C000686,all,4,5,3,4,5,4,3,4,4,,,,,,,,,,
栃木県,広陵CC東,広陵カントリークラブ東,C000688,all,4,5,4,3,4,4,4,5,3,,,,,,,,,,
栃木県,広陵CC南,広陵カントリークラブ南,C000687,all,5,4,3,4,4,3,4,4,5,,,,,,,,,,
栃木県,GCｺﾞｰﾙﾃﾞﾝｳｯﾄﾞ,ゴルフ倶楽部ゴールデンウッド,C000694,out+in,5,4,3,4,4,4,3,5,4,4,5,4,4,3,4,5,3,4,
栃木県,皐月GC鹿沼ｺｰｽ北,皐月ゴルフ倶楽部鹿沼コース北,C000696,all,4,5,3,4,4,4,4,3,5,,,,,,,,,,
栃木県,皐月GC鹿沼ｺｰｽ東,皐月ゴルフ倶楽部鹿沼コース東,C000695,all,4,4,3,4,3,5,4,5,4,,,,,,,,,,
栃木県,皐月GC鹿沼ｺｰｽ南,皐月ゴルフ倶楽部鹿沼コース南,C000697,all,5,4,4,3,4,3,5,4,4,,,,,,,,,,
栃木県,皐月GC佐野,皐月ゴルフ倶楽部佐野コース,C000698,out+in,4,4,3,5,4,3,7,4,4,5,3,4,4,3,5,4,4,4,
栃木県,佐野GC出流,佐野ゴルフクラブ出流,C000699,out+in,4,3,4,5,3,5,4,4,4,4,5,4,4,4,3,5,3,4,
栃木県,佐野GC駒,佐野ゴルフクラブ駒,C000700,out+in,5,3,3,4,3,4,5,3,5,4,4,3,4,5,4,3,5,5,
栃木県,ｻﾝﾋﾙｽﾞCCｲｰｽﾄ,サンヒルズカントリークラブイースト,C000701,out+in,4,5,4,4,3,5,3,4,4,4,5,3,4,4,4,4,3,5,
栃木県,ｻﾝﾋﾙｽﾞCCｳｪｽﾄ,サンヒルズカントリークラブウェスト,C000702,out+in,4,5,4,3,4,5,3,4,4,4,4,3,5,4,3,5,4,4,
栃木県,ｻﾝﾚｲｸCC,サンレイクカントリークラブ,C000828,out+in,4,5,4,3,4,5,4,3,4,5,3,4,4,5,3,4,4,4,
栃木県,塩原CC北,塩原カントリークラブ北,C000703,all,4,4,3,5,4,4,3,5,4,,,,,,,,,,
