id,name,prefecture,areaCodes,holeCount,parOut,parIn,parTotal,parSource,parTeeName,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18
C004096,恵那峡カントリークラブ,,21,27,,,90,,,,,,,,,,,,,,,,,,,,
C004142,花の木ゴルフクラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004095,フォーティーンヒルズカントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004164,美岳カントリークラブ,,21,27,,,90,,,,,,,,,,,,,,,,,,,,
C004120,さくらカントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004141,ニューキャピタルゴルフ倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004093,明世カントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004127,名古屋ヒルズゴルフ倶楽部　ローズコース,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004170,山岡カントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004178,岐阜スプリングゴルフクラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004166,ＴＯＳＨＩＮ さくら Ｈｉｌｌｓ Ｇｏｌｆ Ｃｌｕｂ（トーシンさくらヒルズゴルフクラブ）,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004107,岐阜セントフィールドカントリー倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004133,高富ゴルフ倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004108,ＯＧＣ岐阜中央ゴルフパーク（旧：アイランドゴルフパーク岐阜中央）,,21,18,,,63,,,,,,,,,,,,,,,,,,,,
C004159,美濃関カントリークラブ【アコーディア・ゴルフ】,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004137,ＴＯＳＨＩＮ Ｇｏｌｆ Ｃｌｕｂ　Ｃｅｎｔｒａｌ Ｃｏｕｒｓｅ（トーシンゴルフクラブセントラルコース）,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004119,こぶしゴルフ倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004158,法仙坊ゴルフ倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004152,富士カントリー可児クラブ　可児ゴルフ場,,21,54,,,90,,,,,,,,,,,,,,,,,,,,
C004094,いわむらカントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004175,ワールドレイクゴルフ倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004111,岐阜本巣カントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004123,シーダーヒルズカントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004126,白鳥高原カントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004172,養老カントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004109,ぎふ美濃ゴルフ倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004097,大垣カントリー倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004165,美並ロイヤルカントリークラブ（閉鎖）,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004140,日本ラインゴルフ倶楽部,,21,36,,,90,,,,,,,,,,,,,,,,,,,,
C004112,デイリー郡上カントリー倶楽部,,21,27,,,90,,,,,,,,,,,,,,,,,,,,
C004150,明智ゴルフ倶楽部　賑済寺ゴルフ場,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004151,明智ゴルフ倶楽部　ひるかわゴルフ場,,21,27,,,90,,,,,,,,,,,,,,,,,,,,
C004154,東建塩河カントリー倶楽部,,21,27,,,90,,,,,,,,,,,,,,,,,,,,
C004173,レイクグリーンゴルフ倶楽部,,21,36,,,90,,,,,,,,,,,,,,,,,,,,
C004148,明智ゴルフ倶楽部　かしおゴルフ場,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004145,日吉ハイランド倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004139,長良川カントリー倶楽部,,21,18,,,62,,,,,,,,,,,,,,,,,,,,
C004114,グリーンヒル関ゴルフ倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004117,下呂カントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004101,岐阜稲口ゴルフ倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004104,岐阜国際カントリー倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004156,メダリオン・ベルグラビアリゾート,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004167,美濃白川ゴルフ倶楽部 飛水峡コース,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004125,伊深の森カントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004129,瑞陵ゴルフ倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004174,鷲ヶ岳高原ゴルフ倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004115,グリーンヒル瑞浪ゴルフ倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004105,三甲ゴルフ倶楽部　谷汲コース,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004110,やまがたゴルフ倶楽部　美山コース,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004132,関ヶ原カントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004143,飛騨高山カントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004149,明智ゴルフ倶楽部　荘川ゴルフ場,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004144,飛騨数河カントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005385,麗澤瑞浪ゴルフ倶楽部　屏風山コース　,,21,9,,,50,,,,,,,,,,,,,,,,,,,,
C005336,岐阜羽島ゴルフクラブ,,21,9,,,50,,,,,,,,,,,,,,,,,,,,
C004130,鈴蘭高原カントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005307,恵那峡パークカントリークラブ（閉鎖）,,21,27,,,90,,,,,,,,,,,,,,,,,,,,
C004131,スプリングフィールドゴルフクラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004176,メナードカントリークラブ西濃コース,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004124,荘川高原カントリー倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004100,上宝カントリークラブ（閉鎖）,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004098,各務原カントリー倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004092,愛岐カントリークラブ,,21,27,,,90,,,,,,,,,,,,,,,,,,,,
C005381,安八パブリックゴルフクラブ,,21,9,,,50,,,,,,,,,,,,,,,,,,,,
C004102,岐阜カンツリー倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004106,岐阜関カントリー倶楽部,,21,36,,,90,,,,,,,,,,,,,,,,,,,,
C004116,クレセントバレーカントリークラブ美濃加茂,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004134,多治見カントリークラブ,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004157,ベルフラワーカントリー倶楽部,,21,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004233,沼津国際カントリークラブ,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004185,フジ天城ゴルフ倶楽部,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004221,大熱海国際ゴルフクラブ　大仁コース・熱海コース,,22,36,,,90,,,,,,,,,,,,,,,,,,,,
C004187,伊豆国際カントリークラブ【アコーディア・ゴルフ】,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004191,伊豆にらやまカントリークラブ,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004217,十里木カントリークラブ【アコーディア・ゴルフ】,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004182,愛鷹シックスハンドレッドクラブ【アコーディア・ゴルフ】,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005291,富士の杜ゴルフクラブ【アコーディア・ゴルフ】,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004260,三島カントリークラブ【アコーディア・ゴルフ】,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004255,ベルビュー長尾ゴルフ倶楽部,,22,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004202,凾南ゴルフ倶楽部,,22,36,,,90,,,,,,,,,,,,,,,,,,,,
C004207,御殿場ゴルフ倶楽部,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004249,富士チサンカントリークラブ,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004262,湯ヶ島ゴルフ倶楽部＆ホテルリゾート（旧：湯ヶ島ＧＣ＆ホテル董苑）,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004261,南富士カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004259,三島ゴルフ倶楽部,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005303,レンブラントゴルフ倶楽部御殿場,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004193,ゴールド川奈カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004247,三甲ゴルフ倶楽部　富士コース　(旧：富士国際ゴルフ倶楽部),,22,36,,,90,,,,,,,,,,,,,,,,,,,,
C004238,東富士カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004181,ＰＧＭ御殿場カントリークラブ（旧：足柄森林カントリー倶楽部）,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004218,修善寺カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004186,伊豆大仁カントリークラブ,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004192,伊東カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004209,サザンクロスリゾート,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004241,富士エースゴルフ倶楽部,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004230,中伊豆グリーンクラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004231,西熱海ゴルフコース,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004184,天城高原ゴルフコース,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004246,富士高原ゴルフコース(閉鎖),,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004266,熱海ゴルフ倶楽部,,22,9,,,50,,,,,,,,,,,,,,,,,,,,
C004264,リバー富士カントリークラブ,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004201,川奈ホテルゴルフコース　大島コース,,22,18,34,36,70,,,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004190,伊豆スカイラインカントリー倶楽部（閉鎖）,,22,9,,,50,,,,,,,,,,,,,,,,,,,,
C004210,Ｇ８富士カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004199,ＧＯＲＡ ＫＡＤＡＮ ＦＵＪＩ ＧＯＬＦ（旧：富士篭坂３６ＧＣ）,,22,36,,,72,,,,,,,,,,,,,,,,,,,,
C004211,ザ・フォレストカントリークラブ（静岡県）,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004222,大富士ゴルフクラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004195,稲取ゴルフクラブ,,22,36,,,90,,,,,,,,,,,,,,,,,,,,
C004257,掛川カントリークラブ【アコーディア・ゴルフ】,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004203,かんなみスプリングスカントリークラブ・ホテル函南,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004208,相良カントリー倶楽部,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004180,朝霧ジャンボリーゴルフクラブ,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004196,西富士ゴルフ倶楽部【アコーディア・ゴルフ】,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004189,伊豆下田カントリークラブ（閉鎖）,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004198,掛川グリーンヒルカントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004256,ホロンゴルフ倶楽部,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004263,ラフォーレ修善寺＆カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004223,太平洋クラブ御殿場ウエスト,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004197,小田原ゴルフ倶楽部　日動御殿場コース,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004188,伊豆ハイツゴルフ倶楽部,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004213,静岡カントリー浜岡コース＆ホテル（３６Ｈ）,,22,36,,,90,,,,,,,,,,,,,,,,,,,,
C004248,御殿場東名ゴルフクラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004251,富士箱根カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004234,沼津ゴルフクラブ,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004220,裾野カンツリー倶楽部,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004228,東名富士カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004216,下田カントリークラブ(閉鎖),,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004232,ゴルフパーク・バンディ(閉鎖),,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004252,富士平原ゴルフクラブ,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004214,静岡カントリー　袋井コース,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004204,菊川カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004183,芦の湖カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004205,ギャツビイゴルフクラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005240,川奈ホテルゴルフコース　富士コース,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004253,富士ヘルスカントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004250,富士宮ゴルフクラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004179,朝霧カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004258,三木の里カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004240,富嶽カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004254,富士見ケ丘カントリー倶楽部（シャトレーゼグループコース）,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004215,静岡よみうりカントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004245,富士グリーンヒルゴルフコース,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004244,富士カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004243,富士小山ゴルフクラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004212,静岡カントリー島田ゴルフコース,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004242,藤枝ゴルフクラブ,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004226,東名カントリークラブ,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004225,太陽カントリークラブ(閉鎖),,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004235,浜名湖カントリークラブ,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C000232,日本平ゴルフクラブ（閉鎖）,,22,9,,,50,,,,,,,,,,,,,,,,,,,,
C005371,高嶺の森のゴルフクラブ,,22,18,,,56,,,,,,,,,,,,,,,,,,,,
C004194,いなさゴルフ倶楽部,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004229,豊岡国際カントリークラブ,,22,27,,,90,,,,,,,,,,,,,,,,,,,,
C004265,レイク浜松カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004236,浜松カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004206,グランフィールズカントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005323,浜松ビーチサイドゴルフ倶楽部,,22,27,,,81,,,,,,,,,,,,,,,,,,,,
C004200,葛城ゴルフ倶楽部,,22,36,,,90,,,,,,,,,,,,,,,,,,,,
C005367,オーシャンゴルフクラブ,,22,9,,,50,,,,,,,,,,,,,,,,,,,,
C005272,伊豆船原ゴルフ,,22,9,,,50,,,,,,,,,,,,,,,,,,,,
C005212,グランディ浜名湖ゴルフクラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005352,【レッスン】ゴルフパラダイス（静岡県）,,22,0,,,0,,,,,,,,,,,,,,,,,,,,
C004219,新沼津カントリークラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004224,太平洋クラブ　御殿場コース,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004227,東名御殿場カントリークラブ（閉鎖）現レンブラントGC,,22,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005327,熱函ゴルフセンター,,22,0,,,0,,,,,,,,,,,,,,,,,,,,
C004237,浜松シーサイドゴルフクラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004239,ファイブハンドレッドクラブ,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005333,ファイブハンドレッドクラブ　Mastercard Legends Academy（閉鎖）,,22,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005397,富士グリーンヒルカントリークラブ,,22,36,,,90,,,,,,,,,,,,,,,,,,,,
C004292,つくでゴルフクラブ【アコーディア・ゴルフ】,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004270,稲武カントリークラブ【アコーディア・ゴルフ】,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004304,額田ゴルフ倶楽部,,23,36,,,90,,,,,,,,,,,,,,,,,,,,
C004273,岡崎カントリー倶楽部【アコーディア・ゴルフ】,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004278,キャッスルヒルカントリークラブ【アコーディア・ゴルフ】,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004275,オールドレイクゴルフ倶楽部,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004298,名古屋グリーンカントリークラブ,,23,27,,,90,,,,,,,,,,,,,,,,,,,,
C004301,鳴海カントリークラブ,,23,18,34,36,70,,,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004284,品野台カントリークラブ,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004305,半田ゴルフリンクス,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004285,定光寺カントリークラブ,,23,18,35,36,71,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004283,ザ・メダリオンクラブ　岡崎コース（旧：サン・ベルグラビアＣＣ）,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004287,新城カントリー倶楽部,,23,27,,,90,,,,,,,,,,,,,,,,,,,,
C004280,吉良カントリークラブ,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004272,伊良湖シーサイドゴルフ倶楽部,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004286,庄内川ゴルフ倶楽部,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004296,ゴルフ倶楽部大樹　豊田コース,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004317,ウッドフレンズ名古屋港ゴルフ倶楽部,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004312,みとゴルフ倶楽部（愛知県）,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004295,豊田カントリー倶楽部,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005242,ニッケゴルフ倶楽部　弥富コース（ＰＡＲ５８）（閉鎖）,,23,9,,,50,,,,,,,,,,,,,,,,,,,,
C004297,名倉カントリークラブ,,23,27,,,90,,,,,,,,,,,,,,,,,,,,
C004277,加茂ゴルフ倶楽部（愛知県）,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004318,パインフラットゴルフクラブ,,23,9,,,50,,,,,,,,,,,,,,,,,,,,
C004303,西尾ゴルフクラブ,,23,18,34,36,70,,,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005213,岡崎高原カントリークラブ,,23,12,,,50,,,,,,,,,,,,,,,,,,,,
C000379,バードレイクゴルフクラブ（閉鎖）,,23,12,,,50,,,,,,,,,,,,,,,,,,,,
C004269,ゴルフ倶楽部大樹　旭コース,,23,27,,,90,,,,,,,,,,,,,,,,,,,,
C004290,知多カントリー倶楽部,,23,27,,,90,,,,,,,,,,,,,,,,,,,,
C005283,名南カントリークラブ,,23,9,,,50,,,,,,,,,,,,,,,,,,,,
C004288,ウッドフレンズ森林公園ゴルフ場（愛知県）,,23,36,,,90,,,,,,,,,,,,,,,,,,,,
C004307,平尾カントリークラブ,,23,27,,,90,,,,,,,,,,,,,,,,,,,,
C004289,セントクリークゴルフクラブ,,23,27,,,90,,,,,,,,,,,,,,,,,,,,
C004281,笹戸カントリークラブ,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004274,小原カントリークラブ,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004271,犬山カンツリー倶楽部,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004311,三河カントリークラブ,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004316,ロイヤルカントリークラブ　下山コース,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C005351,一鍬ゴルフクラブ,,23,6,,,50,,,,,,,,,,,,,,,,,,,,
C004279,三甲ゴルフ倶楽部　京和コース（旧：京和カントリー倶楽部）,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
C004309,秋葉ゴルフ倶楽部,,23,18,36,36,72,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
